taxonomy,id,name,slug,post_count,parent_id,spacy_entity,wikidata_id,wikidata_label,wikidata_description,proposed_breadcrumb
post_tag,2834,Google Tag Manager,google-tag-manager,1,0,ORG,Q11775280,Google Tag Manager,tag management system by Google,Home > Tags > Google Tag Manager
post_tag,3018,Google Trends,google-trends,1,0,ORG,Q847115,Google Trends,public outlet of Google that shows how often a particular search-term is entered relative to the total search-volume,Home > Tags > Google Trends
post_tag,547,Google TV,google-tv,4,0,ORG,Q19599426,Google TV,digital distribution service for movies and TV shows,Home > Tags > Google TV
post_tag,1991,Google URL Shortener,google-url-shortener,1,0,MISC,Q10847349,Google URL Shortener,discontinued URL shortening service,Home > Tags > Google URL Shortener
post_tag,2348,googlemap,googlemap,1,0,,Q107383807,googlemaps,Python library,Home > Tags > googlemap
post_tag,1002,goudou goudou,goudou-goudou,1,0,PERSON,,,,Home > Tags > goudou goudou
post_tag,1003,GoudouGoudou,goudougoudou,1,0,PERSON,,,,Home > Tags > GoudouGoudou
post_tag,1854,Gourbangouly Berdymoukhamedov,gourbangouly-berdymoukhamedov,1,0,PERSON,Q57530,Gurbanguly Berdimuhamedow,Turkmen politician and president of Turkmenistan (2006–2022),Home > Tags > Gourbangouly Berdymoukhamedov
post_tag,2551,government,government,1,0,,Q7188,government,"system or group of people governing an organized community, often a state",Home > Tags > government
post_tag,3078,Gradio,gradio,1,0,MISC,Q88876776,Gradio,a GTK3 app for finding and listening to internet radio stations,Home > Tags > Gradio
post_tag,2600,Graeber,graeber,1,0,PERSON,Q37099209,Graeber,family name,Home > Tags > Graeber
post_tag,963,grand format,grand-format,1,0,,Q665319,broadsheet,largest newspaper format,Home > Tags > grand format
post_tag,376,Graphic.ly,graphicly,1,0,MISC,,,,Home > Tags > Graphic.ly
post_tag,1194,graphism,graphism,1,0,,Q185925,graphic design,visual design of content in various media,Home > Tags > graphism
post_tag,1112,gratuit,gratuit,3,0,,Q1543615,gratis,obtainable without payment,Home > Tags > gratuit
post_tag,907,GreenPeace,greenpeace,1,0,MISC,Q81307,Greenpeace International,non-governmental environmental organization,Home > Tags > GreenPeace
post_tag,1686,Groupama,groupama,1,0,ORG,Q3083531,Groupama,French insurance group,Home > Tags > Groupama
post_tag,2143,Grunt,grunt,1,0,MISC,Q24576808,Grunt,JavaScript task runner,Home > Tags > Grunt
post_tag,2144,Gruntfile,gruntfile,1,0,MISC,,,,Home > Tags > Gruntfile
post_tag,964,guatemala,guatemala,2,0,LOC,Q774,Guatemala,sovereign state in Central America,Home > Tags > guatemala
post_tag,721,guerre,guerre,3,0,,Q37480524,Guerre,family name,Home > Tags > guerre
post_tag,1715,Guerre civile,guerre-civile,1,0,MISC,Q8465,civil war,war between organized groups within the same sovereign state or republic,Home > Tags > Guerre civile
post_tag,1303,guerre d'Algérie,guerre-dalgerie,2,0,MISC,Q200790,Algerian War,war between France and the Algerian independence movement from 1954 to 1962,Home > Tags > guerre d'Algérie
post_tag,1951,GUI,gui,1,0,MISC,Q1006,Guinea,sovereign state in West Africa,Home > Tags > GUI
post_tag,1349,guide,guide,1,0,,Q143003,Guide Star Catalog,star catalog compiled to support the Hubble Space Telescope with targeting off-axis stars,Home > Tags > guide
post_tag,1477,guide pratique,guide-pratique,1,0,,Q114755840,practical guide,literary genre,Home > Tags > guide pratique
post_tag,1855,Guillaume Bringard,guillaume-bringard,1,0,PERSON,,,,Home > Tags > Guillaume Bringard
post_tag,896,Guillaume Herbaut,guillaume-herbaut,6,0,PERSON,Q20980919,Guillaume Herbaut,French photographer,Home > Tags > Guillaume Herbaut
post_tag,1176,Guinée,guinee,1,0,LOC,Q1006,Guinea,sovereign state in West Africa,Home > Tags > Guinée
post_tag,1177,Guinée-Bissau,guinee-bissau,1,0,LOC,Q1007,Guinea-Bissau,sovereign state in Western Africa,Home > Tags > Guinée-Bissau
post_tag,2332,Gulp,gulp,1,0,MISC,Q9767,Gulpen-Wittem,"municipality in Limburg, the Netherlands",Home > Tags > Gulp
post_tag,1722,Gustave le Gray,gustave-le-gray,1,0,PERSON,Q982549,Gustave Le Gray,French photographer (1820–1884),Home > Tags > Gustave le Gray
post_tag,919,H.264,h-264,1,0,LOC,Q212633,Advanced Video Coding,standard for video compression,Home > Tags > H.264
post_tag,1004,Haïti,haiti,1,0,LOC,Q790,Haiti,country in the Caribbean Sea,Home > Tags > Haïti
post_tag,1074,Hakim El Hattab,hakim-el-hattab,2,0,PERSON,,,,Home > Tags > Hakim El Hattab
post_tag,869,Hal Roach,hal-roach,1,0,PERSON,Q72792,Hal Roach,American filmmaker (1892–1992),Home > Tags > Hal Roach
post_tag,698,Hala Gorani,hala-gorani,1,0,PERSON,Q454989,Hala Gorani,American journalist,Home > Tags > Hala Gorani
post_tag,1826,Halberstadt,halberstadt,1,0,LOC,Q7072,Halberstadt,"town in Harz District, Saxony-Anhalt, Germany",Home > Tags > Halberstadt
post_tag,3234,Hallucinations,hallucinations,1,0,LOC,Q130741,hallucination,"perception in the presence of no external stimuli found, but characteristic of true perception",Home > Tags > Hallucinations
post_tag,1304,Hans Lucas,hans-lucas,2,0,PERSON,Q53001,Jean-Luc Godard,French and Swiss film director (1930–2022),Home > Tags > Hans Lucas
post_tag,1205,Happy World,happy-world,2,0,MISC,Q3127203,Happy World,Board game publishing company,Home > Tags > Happy World
post_tag,788,HAProxy,haproxy,1,0,MISC,Q94340678,HAProxy Technologies,the company the develops and provides support for HAProxy,Home > Tags > HAProxy
post_tag,870,Harry Cohn,harry-cohn,1,0,PERSON,Q1586470,Harry Cohn,American film studio executive (1891-1958),Home > Tags > Harry Cohn
post_tag,479,Harvard,harvard,1,0,ORG,Q13371,Harvard University,"private university in Cambridge, Massachusetts",Home > Tags > Harvard
post_tag,2141,Hashtag Counter,hashtag-counter,1,0,PERSON,,,,Home > Tags > Hashtag Counter
post_tag,1350,hbbtv,hbbtv,1,0,LOC,Q1568577,Hybrid Broadcast Broadband TV,Industry standard for hybrid digital television,Home > Tags > hbbtv
post_tag,1735,hbl,hbl,1,0,PERSON,Q175762,Handball-Bundesliga,German handball league,Home > Tags > hbl
post_tag,2356,Headless browser,headless-browser,1,0,MISC,Q18348827,headless browser,web browser without a graphical user interface,Home > Tags > Headless browser
post_tag,3173,headline writing,headline-writing,0,0,MISC,,,,Home > Tags > headline writing
post_tag,2550,heads of state,heads-of-state,1,0,,Q118364834,Heads of State,2025 American film directed by Ilya Naishuller,Home > Tags > heads of state
post_tag,2215,Hébergement,hebergement,4,0,MISC,Q64576680,accommodation,"place where someone can stay, either temporarily or permanently",Home > Tags > Hébergement
post_tag,2181,hecube,hecube,11,0,LOC,Q193433,Hecuba,spouse of king Priam,Home > Tags > hecube
post_tag,1792,Heidegger,heidegger,1,0,PERSON,Q21044587,Heidegger,family name,Home > Tags > Heidegger
post_tag,2565,help,help,1,0,,Q10294591,Help,vocal track by Carpenters; 1970 studio recording; cover version,Home > Tags > help
post_tag,2837,Heroku,heroku,1,0,MISC,Q2350702,Heroku,cloud platform as a service,Home > Tags > Heroku
post_tag,1013,Hervé Chabalier,herve-chabalier,1,0,PERSON,Q3134441,Hervé Chabalier,French war correspondent and journalist,Home > Tags > Hervé Chabalier
post_tag,1578,highrise,highrise,1,0,PERSON,Q122308748,HIGHRISE,2019 video game,Home > Tags > highrise
post_tag,267,hight tech,hight-tech,1,0,,,,,Home > Tags > hight tech
post_tag,947,hip hop,hip-hop,2,0,,Q11401,hip-hop,rhythmic music accompanied by rhyming speech,Home > Tags > hip hop
post_tag,722,histoire,histoire,4,0,,Q309,history,past events and their tracks or records,Home > Tags > histoire
post_tag,965,historique,historique,1,0,,Q179797,thesaurus,"work listing words grouped into categories in part topical and in part semantic, e.g. Roget's thesaurus (not thesaurus from information science)",Home > Tags > historique
post_tag,552,historiser,historiser,1,0,,Q51879601,historicist architecture,19th to 21st century historical revival architecture,Home > Tags > historiser
post_tag,2455,Hoax,hoax,1,0,PERSON,Q23858142,Hoax,article in Otto's encyclopedia,Home > Tags > Hoax
post_tag,2272,Hollywood,hollywood,1,0,LOC,Q34006,Hollywood,"neighborhood in Los Angeles, California, United States",Home > Tags > Hollywood
post_tag,569,Homebrew,homebrew,3,0,MISC,Q11223506,Homebrew,software package manager for macOS and Linux,Home > Tags > Homebrew
post_tag,763,homo numericus,homo-numericus,1,0,PERSON,,,,Home > Tags > homo numericus
post_tag,826,Hongkong,hongkong,1,0,LOC,Q8646,Hong Kong,city and special administrative region of China,Home > Tags > Hongkong
post_tag,755,Honky Tonk,honky-tonk,1,0,MISC,Q1627155,honky-tonk,type of bar that provides musical entertainment and a style of music played there,Home > Tags > Honky Tonk
post_tag,1351,honkytonk,honkytonk,1,0,PERSON,Q1627155,honky-tonk,type of bar that provides musical entertainment and a style of music played there,Home > Tags > honkytonk
post_tag,1352,honkytonk films,honkytonk-films,1,0,,Q17078869,Honkytonk Films,,Home > Tags > honkytonk films
post_tag,2973,Hoshin Kanri,hoshin-kanri,1,0,PERSON,Q1630379,Hoshin Kanri,Japanese 7-step process used in strategic planning in which strategic goals are communicated throughout the company and then put into action,Home > Tags > Hoshin Kanri
post_tag,1139,hosting,hosting,3,0,,Q1210425,internet hosting service,"service that runs Internet servers, allowing organizations and individuals to serve content to the Internet",Home > Tags > hosting
post_tag,139,hosts,hosts,1,0,MISC,Q1149007,hosts file,computer configuration file to map hostnames to IP addresses,Home > Tags > hosts
post_tag,1353,hotdocs,hotdocs,1,0,LOC,Q17151260,HotDocs,,Home > Tags > hotdocs
post_tag,1736,houillères,houilleres,1,0,,Q959309,coal mine,place for extraction of coal,Home > Tags > houillères
post_tag,1737,houillères du bassin de lorraine,houilleres-du-bassin-de-lorraine,1,0,LOC,Q783503,Lorraine collieries,coal mines in northeast France,Home > Tags > houillères du bassin de lorraine
post_tag,3171,how to use,how-to-use,1,0,,Q1057179,user guide,technical communication document,Home > Tags > how to use
post_tag,2529,how-to,how-to,3,0,,Q1142825,how-to,description of how to do something,Home > Tags > how-to
post_tag,872,Howard Hughes,howard-hughes,1,0,PERSON,Q189081,Howard Hughes,"American aviator, engineer, industrialist, and film producer (1905–1976)",Home > Tags > Howard Hughes
post_tag,227,HR-XML,hr-xml,1,0,MISC,Q1565849,Hr-xml,,Home > Tags > HR-XML
post_tag,2010,Href.hu,href-hu,1,0,PERSON,,,,Home > Tags > Href.hu
post_tag,358,Htaccess,htaccess,2,0,PERSON,Q159900,.htaccess,directory-level configuration file,Home > Tags > Htaccess
post_tag,303,html,html,7,0,MISC,Q8811,HTML,family of markup languages for displaying content in a web browser,Home > Tags > html
post_tag,228,HTML 5,html-5,1,0,MISC,Q2053,HTML5,fifth and current version of the hypertext markup language,Home > Tags > HTML 5
post_tag,2185,HTML5,html5,118,0,MISC,Q2053,HTML5,fifth and current version of the hypertext markup language,Home > Tags > HTML5
post_tag,1865,htmlparser2,htmlparser2,1,0,PERSON,Q95959149,htmlparser2,Fast & forgiving HTML/XML/RSS parser,Home > Tags > htmlparser2
post_tag,3181,HTTP requests,http-requests,1,0,MISC,,,,Home > Tags > HTTP requests
post_tag,2011,hu.ly,hu-ly,1,0,PERSON,Q72698279,Hu Ly-m5: A unique antigen physically associated with HLA molecules,scientific article published on 01 May 1983,Home > Tags > hu.ly
post_tag,377,HuffingtonPost NewsGlide,huffingtonpost-newsglide,1,0,ORG,,,,Home > Tags > HuffingtonPost NewsGlide
post_tag,3086,Hugging Face,hugging-face,2,0,LOC,Q108943604,Hugging Face,American company,Home > Tags > Hugging Face
post_tag,3074,HuggingFace,huggingface,1,0,LOC,Q108943604,Hugging Face,American company,Home > Tags > HuggingFace
post_tag,1354,hugues sweeney,hugues-sweeney,1,0,PERSON,Q5934755,Hugues Sweeney,Canadian artist,Home > Tags > hugues sweeney
post_tag,3253,human agency,human-agency,1,0,,Q3951828,agency,capacity of an agent to act in a world and make own decisions,Home > Tags > human agency
post_tag,2650,Human language technologies,human-language-technologies,1,0,ORG,Q43256990,Human Language Technologies as a Challenge for Computer Science and Linguistics,,Home > Tags > Human language technologies
post_tag,2306,Hummingbird,hummingbird,1,0,ORG,Q37455342,Hummingbird,family name,Home > Tags > Hummingbird
post_tag,1478,hyper media,hyper-media,1,0,,Q59039477,Hyper-media or media-hype?,scientific article published in Nature,Home > Tags > hyper media
post_tag,1479,hyper video,hyper-video,1,0,,,,,Home > Tags > hyper video
post_tag,1206,hypermédia,hypermedia,1,0,,Q837900,hypermedia,"extension of the term hypertext, nonlinear medium of information that includes graphics, audio, video, plain text and hyperlinks",Home > Tags > hypermédia
post_tag,1207,hypervidéo,hypervideo,1,0,,Q636526,Hypervideo,"displayed video stream that contains embedded, interactive anchors",Home > Tags > hypervidéo
post_tag,1208,i-doc,i-doc,5,0,MISC,Q89645859,I Doche,researcher,Home > Tags > i-doc
post_tag,1579,i-doc symposium,i-doc-symposium,1,0,MISC,,,,Home > Tags > i-doc symposium
post_tag,2540,IA,ia,10,0,,Q11660,artificial intelligence,field of computer science that develops and studies software enabling machines to exhibit intelligent behavior,Home > Tags > IA
post_tag,3107,IA (Artificial Intelligence),ia-artificial-intelligence,3,0,ORG,,,,Home > Tags > IA (Artificial Intelligence)
post_tag,1754,ICBM,icbm,1,0,ORG,Q177471,intercontinental ballistic missile,"ballistic missile with a range of more than 5,500 kilometres",Home > Tags > ICBM
post_tag,454,icônes,icones,1,0,,Q5908101,Icones Orchidacearum,,Home > Tags > icônes
post_tag,3126,Ideation,ideation,3,0,MISC,Q944142,suicidal ideation,"thoughts, ideas, or ruminations about the possibility of ending one's life",Home > Tags > Ideation
post_tag,1178,Identité,identite,1,0,MISC,Q844569,identity,"qualities, beliefs, personality, looks and/or expressions that distinguish a person or group",Home > Tags > Identité
post_tag,1355,idfa,idfa,1,0,PERSON,Q1666506,International Documentary Film Festival Amsterdam,film festival,Home > Tags > idfa
post_tag,1209,idoc,idoc,5,0,LOC,Q5987349,Idaho Department of Correction,department within the government of the State of Idaho,Home > Tags > idoc
post_tag,1217,iframe,iframe,1,0,MISC,Q1653591,iFrame,video compression file format,Home > Tags > iframe
post_tag,1543,Igal Kohen,igal-kohen,1,0,LOC,,,,Home > Tags > Igal Kohen
post_tag,1429,IHECS,ihecs,1,0,MISC,Q3152163,Institut des hautes études des communications sociales,"Catholic French-speaking school of journalism in Brussels, Belgium",Home > Tags > IHECS
