taxonomy,id,name,slug,post_count,parent_id,spacy_entity,spacy_normalized,wikidata_id,wikidata_label,wikidata_description
post_tag,256,Flash,flash,35,0,MISC,Flash,Q165658,Adobe Flash,deprecated multimedia platform used to add animation and interactivity to web pages
post_tag,1518,Flash Upian,flash-upian,1,0,MISC,Flash Upian,,,
post_tag,3043,Flask,flask,1,0,MISC,Flask,Q289281,Flask,Python web framework
post_tag,2228,Flex,flex,8,0,MISC,Flex,Q37564199,Flex,family name
post_tag,2383,Flinto,flinto,1,0,PERSON,Flinto,Q21452342,Flintoff,family name
post_tag,1302,FLN,fln,1,0,ORG,FLN,Q204543,National Liberation Front,political party in Algeria
post_tag,1562,Florent Bouchardeau,florent-bouchardeau,2,0,PERSON,Florent Bouchardeau,,,
post_tag,1346,florian thalhofer,florian-thalhofer,1,0,PERSON,florian thalhofer,Q1429932,Florian Thalhofer,German film director
post_tag,323,Flowplayer,flowplayer,1,0,MISC,Flowplayer,Q478693,Flowplayer,
post_tag,2312,Flux,flux,1,0,ORG,Flux,Q29826132,Flux,family name
post_tag,84,flv,flv,9,0,MISC,flv,Q27967488,FLV,file format
post_tag,403,fonction,fonction,3,0,,fonction,Q11348,function,association of a single output to each input
post_tag,335,fonctionnalités,fonctionnalites,1,0,,fonctionnalités,Q2892523,Functional Requirements for Authority Data,conceptual entity-relationship model
post_tag,603,Fonctions,fonctions,1,0,MISC,Fonctions,Q295865,ecosystem service,"benefits created by nature, forests and environmental systems"
post_tag,1034,fondation Abbé Pierre,fondation-abbe-pierre,1,0,PERSON,fondation Abbé Pierre,Q3075354,Fondation pour le Logement des Défavorisés,French foundation
post_tag,252,Font,font,1,0,ORG,Font,Q37033627,Font,family name
post_tag,316,Fonts,fonts,1,0,LOC,Fonts,Q208820,baptismal font,large basins or other vessels set in or on the ground or fixed on a pedestal and intended for use in the baptismal rite
post_tag,1675,football,football,1,0,,football,Q2736,association football,sport that is practiced between two teams of eleven players
post_tag,2895,Form,form,1,0,MISC,Form,Q279749,form,"one of the secondary taxonomic ranks, below that of variety, in botanical nomenclature"
post_tag,1136,format,format,1,0,,format,Q21502404,format constraint,type of constraint for Wikidata properties: used to specify that the value for this property has to correspond to a given pattern
post_tag,1223,formation,formation,5,0,,formation,Q11398090,creation,intentional activity during which something comes into being and gains its characteristics
post_tag,244,Formulaire,formulaire,2,0,MISC,Formulaire,Q1335296,form,genre of document with blank spaces/fields for insertion of required or requested information; device for collecting data
post_tag,1664,formule,formule,15,0,,formule,Q976981,formula,equation using mathematical or scientific notation
post_tag,1278,forward,forward,2,0,,forward,Q16870000,Forward,family name
post_tag,1250,fotoperiodismo,fotoperiodismo,2,0,,fotoperiodismo,Q506858,photojournalism,journalism that uses images to tell a news story
post_tag,2389,Framer,framer,1,0,PERSON,Framer,Q666751,Frameries,"municipality in Wallonia, Belgium"
post_tag,180,Framewok,framewok,1,0,PERSON,Framewok,,,
post_tag,2216,Framework,framework,18,0,MISC,Framework,Q271680,software framework,software that supports solution development via inversion of control
post_tag,1952,Framework Web,framework-web,1,0,MISC,Framework Web,Q1330336,web framework,"software framework that is designed to support the development of websites, web applications, web services and web resources"
post_tag,3127,Framing,framing,3,0,MISC,Framing,Q988568,Framingham,"city in Middlesex County, Massachusetts, United States"
post_tag,2276,France,france,1,0,LOC,France,Q142,France,"country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)"
post_tag,809,France 24,france-24,5,0,LOC,France 24,Q166180,France 24,French state-owned international news television network based in Paris
post_tag,825,France 5,france-5,2,0,LOC,France 5,Q1440772,France 5,"French free-to-air public television station, part of the France Télévisions"
post_tag,1707,France Culture,france-culture,1,0,LOC,France Culture,Q19908,France Culture,French public radio channel
post_tag,1519,France Télévision,france-television,1,0,ORG,France Télévision,Q1124861,France Télévisions,French public television group
post_tag,802,France Télévisions,france-televisions,3,0,ORG,France Télévisions,Q1124861,France Télévisions,French public television group
post_tag,750,france5,france5,1,0,PERSON,france5,Q1440772,France 5,"French free-to-air public television station, part of the France Télévisions"
post_tag,1563,francetv,francetv,2,0,PERSON,francetv,Q1124861,France Télévisions,French public television group
post_tag,1427,François Hollande,francois-hollande,1,0,PERSON,François Hollande,Q157,François Hollande,President of France from 2012 to 2017 (born 1954)
post_tag,1612,François Le Gall,francois-le-gall,1,0,PERSON,François Le Gall,Q60088568,François Le Gall,(1733-1794)
post_tag,1029,Frederik Rieckher,frederik-rieckher,2,0,PERSON,Frederik Rieckher,Q95829935,Frederik Rieckher,screenwriter
post_tag,1157,Free,free,1,0,MISC,Free,Q45650,Free,English rock band
post_tag,719,freebase,freebase,1,0,,freebase,Q1453477,Freebase,online knowledge base (2007–2016)
post_tag,1734,freyming-merlebach,freyming-merlebach,1,0,ORG,freyming merlebach,Q22433,Freyming-Merlebach,"commune in Moselle, France"
post_tag,1817,Friedrich Moser,friedrich-moser,1,0,PERSON,Friedrich Moser,Q13039181,Friedrich Moser,Austrian academic
post_tag,1889,Frirefox,frirefox,1,0,MISC,Frirefox,,,
post_tag,365,Frog CMS,frog-cms,1,0,MISC,Frog CMS,Q4039022,Frog CMS,open source content management system
post_tag,1347,from zero,from-zero,1,0,,from zero,Q130242707,From Zero,2024 studio album by Linkin Park
post_tag,3159,Frontend,frontend,1,0,PERSON,Frontend,Q70507976,front end,presentation layer of piece of software
post_tag,2007,ftw.gd,ftw-gd,1,0,LOC,ftw gd,,,
post_tag,354,fuji,fuji,1,0,,fuji,Q328613,Fuji,"city in Shizuoka Prefecture, Japan"
post_tag,1805,Fukushima,fukushima,1,0,LOC,Fukushima,Q161176,Fukushima,"city in Fukushima prefecture, Japan"
post_tag,1279,full screen,full-screen,2,0,MISC,full screen,Q20970432,4:3,"width (4) to height (3) aspect ratio, television and silent movie format"
post_tag,3175,full stack development,full-stack-development,1,0,MISC,full stack development,,,
post_tag,1780,Fundraising,fundraising,1,0,MISC,Fundraising,Q1161355,fundraising,process of gathering voluntary contributions of money or other resources
post_tag,2495,Funretro,funretro,1,0,MISC,Funretro,,,
post_tag,1428,futur,futur,1,0,,futur,Q501405,future tense,grammatical tense
post_tag,1204,Gaël Bordier,gael-bordier,2,0,PERSON,Gaël Bordier,,,
post_tag,397,Gaia Framework,gaia-framework,1,0,MISC,Gaia Framework,,,
post_tag,1083,Gaité lyrique,gaite-lyrique,4,0,ORG,Gaité lyrique,Q844648,Théâtre de la Gaîté-Lyrique,"cultural space in Paris, France"
post_tag,942,Galata,galata,1,0,LOC,Galata,Q37476711,Galata,family name
post_tag,615,Galaxy,galaxy,2,0,MISC,Galaxy,Q318,galaxy,large gravitationally bound system of stars and interstellar matter
post_tag,340,galerie,galerie,1,0,,galerie,Q21167233,Commons gallery,gallery page at Wikimedia Commons
post_tag,314,Galeries,galeries,1,0,ORG,Galeries,Q44497,mining,extraction of valuable minerals or other geological materials from the earth
post_tag,1594,Galice,galice,1,0,LOC,Galice,Q3908,Galicia,autonomous community of Spain
post_tag,1825,Galt MacDermot,galt-macdermot,1,0,PERSON,Galt Mac Dermot,,,
post_tag,1174,Gambie,gambie,1,0,LOC,Gambie,Q1005,The Gambia,sovereign state in West Africa
post_tag,1529,GameDoc,gamedoc,3,0,MISC,Game Doc,Q105857016,Game Doctor SF 7 saved game,file format
post_tag,1530,GameDocumentaire,gamedocumentaire,3,0,MISC,Game Documentaire,,,
post_tag,1531,gamification,gamification,3,0,,gamification,Q1067402,gamification,use of game thinking and game mechanics in non-game contexts to engage users in solving problems
post_tag,778,Gandour,gandour,1,0,MISC,Gandour,Q3758080,gandoura,women’s ceremonial costume in the Eastern region of Algeria
post_tag,1714,Gangs,gangs,1,0,ORG,Gangs,Q753679,gangsta rap,genre of rap music
post_tag,2008,GatorURL,gatorurl,1,0,MISC,Gator URL,,,
post_tag,691,Gaza,gaza,1,0,LOC,Gaza,Q47492,Gaza City,ancient Levantine metropolis and modern city in Gaza Strip
post_tag,1348,gaza sderot,gaza-sderot,2,0,PERSON,gaza sderot,Q107345957,Gaza Sderot. La vie malgré tout,web documentary
post_tag,2421,GDPR,gdpr,2,0,MISC,GDPR,Q1172506,General Data Protection Regulation,European Union regulation on the processing of personal data
post_tag,2355,geckodriver,geckodriver,2,0,,geckodriver,,,
post_tag,2476,generate document,generate-document,1,0,MISC,generate document,,,
post_tag,3212,generative AI control,generative-ai-control,1,0,ORG,generative AI control,,,
post_tag,2877,Generative Art Collections,generative-art-collections,1,0,,Generative Art Collections,,,
post_tag,3273,Generative Engine Optimization,generative-engine-optimization,1,0,MISC,Generative Engine Optimization,Q134083964,generative engine optimization,digital marketing technique to improve visibility in generative AI search engines
post_tag,2408,Generator,generator,4,0,MISC,Generator,Q1878349,Generator,album by Bad Religion
post_tag,1853,Génie des Carpates,genie-des-carpates,1,0,MISC,Génie des Carpates,,,
post_tag,2111,Genymotion,genymotion,2,0,PERSON,Genymotion,Q105239167,Genymotion,Android emulation software developed by Genymobile SAS
post_tag,3274,GEO,geo,2,0,ORG,GEO,Q230,Georgia,country in the Caucasus region of Europe and Asia
post_tag,720,Géographie,geographie,2,0,MISC,Géographie,Q1071,geography,"science that studies the terrestrial surface, the societies that inhabit it and the territories, landscapes, places or regions that form it when interacting with each other"
post_tag,2173,GeoJSON,geojson,1,0,ORG,Geo JSON,,,
post_tag,452,géolocalisation,geolocalisation,3,0,,géolocalisation,Q638949,geopositioning,determination of the geographic position of an object
post_tag,1542,Georges Orwell,georges-orwell,1,0,PERSON,Georges Orwell,Q137467027,Georges Orwell,private educational institution in Morocco
post_tag,1089,Georgia,georgia,1,0,LOC,Georgia,Q378694,Georgia,female given name
post_tag,1251,Gerald Holubowicz,gerald-holubowicz,3,0,PERSON,Gerald Holubowicz,,,
post_tag,356,gestion,gestion,1,0,,gestion,Q2920921,management,"administration of an organization, including activities to set the strategy of an organization and coordinate employees to accomplish its objectives"
post_tag,517,gestion de projet,gestion-de-projet,1,0,,gestion de projet,Q179012,project management,"the practice of initiating, planning, executing, controlling, and closing the work of a team to achieve specific goals and meet specific success criteria at the specified time"
post_tag,2119,gestion de projets,gestion-de-projets,1,0,,gestion de projets,Q179012,project management,"the practice of initiating, planning, executing, controlling, and closing the work of a team to achieve specific goals and meet specific success criteria at the specified time"
post_tag,3167,getting started,getting-started,1,0,MISC,getting started,Q5554654,Getting Started,1979 film by Richard Condie
post_tag,2472,Getty,getty,1,0,PERSON,Getty,Q37242598,Getty,family name
post_tag,1175,Ghana,ghana,1,0,LOC,Ghana,Q117,Ghana,country in West Africa
post_tag,2354,Gherkin,gherkin,2,0,LOC,Gherkin,Q23425,Cucumis sativus,species of plant in the Cucurbitaceae gourd family
post_tag,2660,GIGO,gigo,1,0,ORG,GIGO,Q334400,Gigondas,"commune in Vaucluse, France"
post_tag,1595,Gilles Donada,gilles-donada,1,0,PERSON,Gilles Donada,Q58178340,Gilles Donada,French politician
post_tag,1676,Gilles Perez,gilles-perez,1,0,PERSON,Gilles Perez,Q117862404,Gilles Perez,screenwriter
post_tag,1677,Gilles Rof,gilles-rof,1,0,PERSON,Gilles Rof,Q20875406,Gilles Rof,
post_tag,1946,Git,git,2,0,MISC,Git,Q186055,Git,distributed version control system
post_tag,787,GitHub,github,8,0,MISC,Git Hub,,,
post_tag,3111,GitHub directory,github-directory,3,0,MISC,Git Hub directory,,,
post_tag,2009,Go.USA.gov,go-usa-gov,1,0,MISC,Go USA gov,,,
post_tag,3120,Gold stages,gold-stages,3,0,MISC,Gold stages,,,
post_tag,2366,Goldman Sachs,goldman-sachs,1,0,ORG,Goldman Sachs,Q193326,Goldman Sachs,American investment bank
post_tag,2214,Google,google,41,0,ORG,Google,Q95,Google,"American multinational technology company, a subsidiary of Alphabet Inc."
post_tag,158,Google AdSense,google-adsense,1,0,MISC,Google Ad Sense,,,
post_tag,114,Google Analytics,google-analytics,5,0,ORG,Google Analytics,Q220577,Google Analytics,web analytics service offered by Google
post_tag,271,Google Apps,google-apps,2,0,MISC,Google Apps,Q509284,Google Workspace,"email, cloud storage, collaboration tools, hardware, administration, social media and other business apps"
post_tag,604,Google Chart Tools,google-chart-tools,1,0,ORG,Google Chart Tools,,,
post_tag,1893,Google Chrome,google-chrome,3,0,MISC,Google Chrome,Q777,Google Chrome,web browser developed by Google
post_tag,1046,Google Chrome webstore,google-chrome-webstore,1,0,MISC,Google Chrome webstore,,,
post_tag,2100,Google Font,google-font,1,0,ORG,Google Font,Q14799884,Google Fonts,free webfont embedding service
post_tag,453,google fusion tables,google-fusion-tables,1,0,ORG,google fusion tables,Q5583840,Google Fusion Tables,data management web service
post_tag,329,Google Map,google-map,4,0,MISC,Google Map,Q12013,Google Maps,Google's web mapping service (launched 2005)
post_tag,278,Google Maps,google-maps,2,0,MISC,Google Maps,Q4558504,Google Maps,mobile app by Google
post_tag,2097,Google News,google-news,1,0,MISC,Google News,Q12020,Google News,news aggregator and app developed by Google
post_tag,546,Google Play,google-play,1,0,MISC,Google Play,Q79576,Google Play,digital software distribution platform from Google
